PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P513
Station name, Point_Sal_CS2007
Begin Date, 2007-03-22
End Date, 2018-09-15
Release Date, 2018-11-17
Source file, P513.pbo.nam08.pos
Offset from source file, 136.03 mm North, -110.29 mm East, -3.07 mm Vertical
Reference position, 34.9072632191 North Latitude, -120.650172862 East Longitude, 284.58671 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2010-07-24,120.60, -97.58, -6.82, 1.2, 1.13, 4.52, repro,
2010-07-25,119.98, -97.96, -1.78, 1.22, 1.16, 4.61, repro,
2010-07-26,121.35, -98.44, -6.02, 1.33, 1.24, 5.01, repro,
2010-07-27,121.78, -97.67, -4.82, 1.09, 1.02, 4.08, repro,
2010-07-28,121.76, -97.97, -6.34, 1.16, 1.09, 4.35, repro,
2010-07-29,120.87, -98.13, -5.12, 1.21, 1.16, 4.61, repro,
2010-07-30,121.33, -98.05, -5.04, 1.23, 1.15, 4.65, repro,
2010-07-31,121.31, -97.88, -2.53, 1.19, 1.11, 4.46, repro,
2010-08-01,121.42, -98.26, -0.84, 1.14, 1.06, 4.3, repro,
2010-08-02,121.22, -98.17, -3.26, 1.06, 0.99, 4.01, repro,
2010-08-03,121.24, -98.33, 0.28, 1.07, 1.01, 4.04, repro,
2010-08-04,121.43, -98.55, -4.64, 1.1, 1.02, 4.16, repro,
2010-08-05,120.94, -98.54, 2.18, 1.14, 1.07, 4.34, repro,
2010-08-06,121.33, -98.77, -2.60, 1.25, 1.16, 4.69, repro,
2010-08-07,121.89, -97.65, 4.62, 1.2, 1.1, 4.5, repro,
2010-08-08,122.01, -98.16, 3.62, 1.14, 1.05, 4.33, repro,
2010-08-09,122.07, -98.16, 2.96, 1.17, 1.08, 4.41, repro,
2010-08-10,121.87, -98.63, -0.15, 1.4, 1.3, 5.3, repro,
2010-08-11,121.43, -99.29, -0.33, 1.28, 1.2, 4.85, repro,
2010-08-12,120.82, -98.57, 2.93, 1.27, 1.19, 4.79, repro,
2010-08-13,122.19, -98.98, 1.06, 1.07, 1.01, 4.06, repro,
2010-08-14,121.44, -98.67, 0.55, 1.16, 1.08, 4.36, repro,
2010-08-15,121.63, -99.28, -1.59, 1.11, 1.04, 4.23, repro,
2010-08-16,122.18, -98.32, -3.29, 1.17, 1.09, 4.4, repro,
2010-08-17,122.99, -99.15, -4.85, 1.21, 1.14, 4.59, repro,
2010-08-18,122.53, -99.67, -1.22, 1.44, 1.34, 5.4, repro,
2010-08-19,121.55, -100.07, -3.48, 1.36, 1.27, 5.13, repro,
2010-08-20,122.28, -99.64, 0.23, 1.19, 1.11, 4.49, repro,
2010-08-21,122.02, -99.73, 0.66, 1.17, 1.08, 4.42, repro,
2010-08-22,122.45, -99.92, 1.32, 1.58, 1.43, 5.95, repro,
2010-08-23,121.93, -99.92, -4.23, 1.08, 1, 4.07, repro,
2010-08-24,122.21, -100.40, -4.16, 1.26, 1.12, 4.61, repro,
2010-08-25,122.25, -100.57, -1.82, 1.6, 1.45, 6.09, repro,
2010-08-26,122.89, -100.64, -1.05, 1.27, 1.18, 4.84, repro,
2010-08-27,122.07, -101.12, -3.57, 1.27, 1.17, 4.84, repro,
2010-08-28,121.01, -101.29, -2.67, 1.22, 1.14, 4.63, repro,
2010-08-29,122.42, -101.65, -0.26, 1.08, 1.01, 4.13, repro,
2010-08-30,122.43, -100.62, -0.69, 1.11, 1.04, 4.24, repro,
2010-08-31,123.02, -100.47, 2.08, 1.11, 1.04, 4.21, repro,
2010-09-01,122.84, -100.99, 0.98, 1.03, 0.96, 3.92, repro,
2010-09-02,123.51, -100.49, 0.82, 1.03, 0.96, 3.89, repro,
2010-09-03,122.83, -101.04, -1.20, 1.15, 1.07, 4.38, repro,
2010-09-04,123.30, -100.63, 0.78, 1.12, 1.05, 4.28, repro,
2010-09-05,123.24, -100.03, 4.68, 1.08, 1.01, 4.12, repro,
2010-09-06,122.78, -101.18, 4.40, 1, 0.92, 3.79, repro,
2010-09-07,124.29, -101.28, -2.46, 1.09, 1, 4.12, repro,
2010-09-08,123.66, -101.54, 2.48, 1.32, 1.22, 5.01, repro,
2010-09-09,123.56, -101.55, 0.15, 1.12, 1.03, 4.25, repro,
2010-09-10,124.84, -101.11, 1.09, 1.1, 1.01, 4.13, repro,
2010-09-11,124.05, -101.71, 0.35, 1.18, 1.09, 4.44, repro,
2010-09-12,124.56, -101.27, -0.44, 1.1, 1.01, 4.19, repro,
2010-09-13,123.91, -101.14, -0.97, 1.02, 0.93, 3.9, repro,
2010-09-14,124.04, -101.45, -1.59, 0.98, 0.9, 3.76, repro,
2010-09-15,124.17, -101.38, -0.27, 1.08, 0.99, 4.13, repro,
2010-09-16,124.36, -101.22, 0.40, 1.18, 1.07, 4.43, repro,
2010-09-17,124.66, -101.86, -1.40, 1.13, 1.03, 4.25, repro,
2010-09-18,122.99, -102.14, 0.08, 1.1, 0.99, 4.17, repro,
2010-09-19,123.36, -103.08, 6.05, 1.36, 1.21, 5.04, repro,
2010-09-20,123.95, -102.01, 1.56, 1.31, 1.17, 4.9, repro,
2010-09-21,123.54, -101.88, 2.37, 1.29, 1.18, 4.83, repro,
2010-09-22,124.04, -101.78, 4.29, 1.2, 1.11, 4.54, repro,
2010-09-23,124.97, -102.95, -0.38, 1.17, 1.04, 4.36, repro,
2010-09-24,125.30, -102.09, -0.93, 1.06, 0.97, 3.96, repro,
2010-09-25,125.43, -102.45, -1.71, 1.12, 1.02, 4.18, repro,
2010-09-26,125.87, -103.10, -0.84, 1.13, 1.03, 4.25, repro,
2010-09-27,126.13, -102.07, 0.16, 1.19, 1.08, 4.42, repro,
2010-09-28,127.67, -102.55, -1.07, 1.28, 1.15, 4.75, repro,
2010-09-29,126.39, -102.59, 2.74, 1.16, 1.04, 4.35, repro,
2010-09-30,126.20, -102.75, 7.29, 1.31, 1.18, 4.95, repro,
2010-10-01,127.03, -102.68, -5.03, 1.44, 1.28, 5.39, repro,
2010-10-02,127.05, -104.24, 4.84, 1.63, 1.45, 6.15, repro,
2010-10-03,126.65, -103.11, -1.14, 1.25, 1.12, 4.71, repro,
2010-10-04,125.52, -104.03, -0.22, 1.58, 1.41, 5.91, repro,
2010-10-05,126.50, -102.89, -4.63, 1.38, 1.23, 5.19, repro,
2010-10-06,126.54, -102.82, -4.64, 1.14, 1.02, 4.27, repro,
2010-10-07,128.15, -102.97, -5.98, 1.22, 1.1, 4.6, repro,
2010-10-08,126.10, -102.87, -8.13, 1.07, 0.97, 4.04, repro,
2010-10-09,126.51, -103.19, -2.98, 1.36, 1.22, 5.16, repro,
2010-10-10,126.62, -103.19, -1.71, 1.19, 1.06, 4.48, repro,
2010-10-11,126.43, -102.38, 1.22, 1.07, 0.97, 4.06, repro,
2010-10-12,127.51, -103.24, -4.63, 1.09, 0.98, 4.16, repro,
2010-10-13,128.02, -103.05, -2.54, 1.38, 1.23, 5.25, repro,
2010-10-14,128.60, -103.31, -2.33, 1.25, 1.12, 4.77, repro,
2010-10-15,128.30, -103.77, -3.78, 1.1, 0.99, 4.19, repro,
2010-10-16,127.60, -103.81, -5.25, 1.07, 0.96, 4.03, repro,
2010-10-17,128.67, -104.18, -5.08, 1.29, 1.17, 4.8, repro,
2010-10-18,128.07, -104.91, -6.85, 1.23, 1.1, 4.63, repro,
2010-10-19,127.26, -105.54, 0.16, 1.85, 1.63, 6.93, repro,
2010-10-20,128.02, -104.31, -3.49, 1.32, 1.19, 4.99, repro,
2010-10-21,128.52, -104.29, -1.10, 1.06, 0.96, 4, repro,
2010-10-22,128.52, -104.56, 0.43, 1.36, 1.22, 5.14, repro,
2010-10-23,128.95, -106.23, -2.12, 1.4, 1.27, 5.32, repro,
2010-10-24,128.63, -104.61, 0.04, 1.27, 1.14, 4.8, repro,
2010-10-25,129.00, -104.76, 6.34, 1.44, 1.29, 5.48, repro,
2010-10-26,128.30, -105.54, 4.46, 1.26, 1.14, 4.79, repro,
2010-10-27,128.81, -105.25, -3.86, 1.18, 1.07, 4.47, repro,
2010-10-28,129.38, -104.49, -3.40, 1.17, 1.06, 4.43, repro,
2010-10-29,129.67, -105.27, -1.75, 1.22, 1.09, 4.66, repro,
2010-10-30,129.35, -104.62, -6.46, 1.69, 1.51, 6.52, repro,
2010-10-31,128.80, -106.02, -5.46, 1.23, 1.12, 4.68, repro,
2010-11-01,128.67, -105.48, -7.76, 1.21, 1.11, 4.61, repro,
2010-11-02,129.82, -105.61, -8.31, 1.14, 1.03, 4.29, repro,
2010-11-03,129.72, -104.94, -9.71, 1.08, 0.99, 4.11, repro,
2010-11-04,129.55, -105.03, -1.21, 1.08, 0.98, 4.1, repro,
2010-11-05,129.69, -105.86, -1.42, 0.99, 0.9, 3.76, repro,
2010-11-06,130.89, -105.85, -2.73, 1.4, 1.31, 5.39, repro,
2010-11-07,130.28, -106.58, -2.07, 1.26, 1.15, 4.77, repro,
2010-11-08,128.72, -105.71, -1.25, 1.42, 1.29, 5.28, repro,
2010-11-09,129.50, -107.03, -2.57, 1.18, 1.1, 4.52, repro,
2010-11-10,129.59, -106.72, 1.56, 1.26, 1.17, 4.82, repro,
2010-11-11,129.31, -106.81, -5.16, 1.28, 1.17, 4.83, repro,
2010-11-12,130.32, -106.26, -7.15, 1.14, 1.06, 4.32, repro,
2010-11-13,130.95, -106.21, -5.44, 1.18, 1.09, 4.48, repro,
2010-11-14,130.06, -106.57, -4.43, 1.09, 0.99, 4.14, repro,
2010-11-15,131.72, -106.17, -3.43, 1.28, 1.17, 4.86, repro,
2010-11-16,131.04, -106.14, -5.47, 1.06, 0.98, 4.07, repro,
2010-11-17,129.62, -106.22, -4.60, 1.15, 1.07, 4.39, repro,
2010-11-18,131.22, -106.64, -5.78, 1.05, 0.97, 4.04, repro,
2010-11-19,131.08, -106.62, -2.75, 1.36, 1.25, 5.09, repro,
2010-11-20,131.85, -106.42, -2.62, 1.28, 1.18, 4.98, repro,
2010-11-21,131.60, -106.31, -2.27, 1.64, 1.52, 6.15, repro,
2010-11-22,131.61, -107.08, -3.22, 1.26, 1.16, 4.77, repro,
2010-11-23,130.61, -107.33, -4.08, 1.2, 1.1, 4.55, repro,
2010-11-24,131.31, -107.14, -4.33, 1.19, 1.09, 4.58, repro,
2010-11-25,132.13, -106.86, -4.62, 1.22, 1.12, 4.68, repro,
2010-11-26,132.42, -107.12, -3.19, 1.04, 0.95, 3.97, repro,
2010-11-27,131.22, -107.58, -7.13, 1.59, 1.43, 5.98, repro,
2010-11-28,131.62, -108.49, 1.40, 1.3, 1.21, 5.01, repro,
2010-11-29,131.77, -107.78, -4.33, 1.23, 1.15, 4.72, repro,
2010-11-30,132.37, -107.61, -5.86, 1.01, 0.94, 3.9, repro,
2010-12-01,132.29, -107.12, -5.60, 1.13, 1.03, 4.31, repro,
2010-12-02,131.63, -107.93, -5.51, 1.13, 1.04, 4.33, repro,
2010-12-03,132.66, -107.76, -4.66, 1.35, 1.25, 5.19, repro,
2010-12-04,132.28, -108.62, -5.46, 1.65, 1.49, 6.31, repro,
2010-12-05,131.29, -106.95, -7.28, 1.62, 1.48, 6.22, repro,
2010-12-06,132.53, -107.89, -7.82, 1.39, 1.25, 5.22, repro,
2010-12-07,131.96, -107.59, -8.67, 1.1, 1, 4.17, repro,
2010-12-08,132.21, -107.69, -8.27, 1.12, 1.01, 4.21, repro,
2010-12-09,132.83, -108.28, -3.85, 1.36, 1.22, 5.1, repro,
2010-12-10,133.04, -107.70, -2.21, 1.25, 1.14, 4.71, repro,
2010-12-11,132.43, -106.89, -4.04, 1.22, 1.08, 4.59, repro,
2010-12-12,132.50, -107.98, -5.84, 1.12, 1, 4.19, repro,
2010-12-13,132.89, -108.08, -4.60, 1.02, 0.92, 3.83, repro,
2010-12-14,133.42, -108.45, -5.76, 1.22, 1.09, 4.61, repro,
2010-12-15,132.27, -108.92, 2.77, 1.31, 1.18, 4.95, repro,
2010-12-16,131.76, -108.68, -4.62, 1.11, 1, 4.17, repro,
2010-12-17,135.77, -107.38, -13.73, 1.61, 1.42, 6.02, repro,
2010-12-18,132.10, -109.38, -6.02, 1.51, 1.35, 5.74, repro,
2010-12-19,134.97, -108.69, -7.71, 1.57, 1.4, 5.99, repro,
2010-12-20,133.90, -108.52, -3.69, 1.36, 1.22, 5.16, repro,
2010-12-21,134.81, -107.30, -9.38, 1.34, 1.2, 5.07, repro,
2010-12-22,134.60, -107.80, -4.03, 1.42, 1.28, 5.34, repro,
2010-12-23,134.98, -107.97, -10.55, 1.12, 1.01, 4.2, repro,
2010-12-24,134.98, -107.15, -12.30, 1.07, 0.96, 4.01, repro,
2010-12-25,135.76, -107.70, -7.98, 1.42, 1.27, 5.39, repro,
2010-12-26,134.52, -108.45, -7.17, 1.36, 1.21, 5.06, repro,
2010-12-27,134.72, -108.20, -11.91, 1.19, 1.09, 4.55, repro,
2010-12-28,136.57, -108.67, -5.59, 1.17, 1.06, 4.42, repro,
2010-12-29,135.45, -108.00, 1.83, 1.52, 1.36, 5.7, repro,
2010-12-30,135.32, -108.26, 2.41, 1.18, 1.08, 4.44, repro,
2010-12-31,135.87, -107.56, -3.74, 1.07, 0.99, 4.07, repro,
2011-01-01,136.59, -107.24, -6.13, 1.19, 1.1, 4.51, repro,
2011-01-02,138.47, -107.10, -10.00, 1.53, 1.37, 5.77, repro,
2011-01-03,136.19, -108.92, -7.11, 1.16, 1.06, 4.33, repro,
2011-01-04,136.76, -108.11, -7.82, 1.06, 0.98, 4.03, repro,
2011-01-05,137.24, -108.66, -10.47, 1.12, 1.03, 4.23, repro,
2011-01-06,136.72, -107.91, -6.47, 1.05, 0.97, 3.99, repro,
2011-01-07,136.95, -108.71, -6.34, 1.34, 1.22, 5.05, repro,
2011-01-08,134.94, -108.24, -4.39, 1.13, 1.04, 4.25, repro,
2011-01-09,135.82, -108.79, -6.81, 1.1, 1.01, 4.17, repro,
2011-01-10,136.34, -109.24, -10.45, 1.08, 1.01, 4.15, repro,
2011-01-11,137.23, -108.91, -5.15, 1.42, 1.34, 5.45, repro,
2011-01-12,137.31, -109.14, -11.72, 1.16, 1.06, 4.37, repro,
2011-01-13,136.60, -108.22, -10.45, 1.34, 1.22, 4.99, repro,
2011-01-14,137.63, -108.88, -12.62, 1.48, 1.32, 5.52, repro,
2011-01-15,138.03, -108.85, -7.59, 1.23, 1.12, 4.58, repro,
2011-01-16,138.87, -108.43, -7.21, 1.18, 1.08, 4.45, repro,
2011-01-17,137.35, -108.03, -3.60, 1.35, 1.22, 5.08, repro,
2011-01-18,136.46, -110.31, -3.95, 1.38, 1.25, 5.18, repro,
2011-01-19,137.32, -108.86, -7.48, 1.15, 1.05, 4.38, repro,
2011-01-20,137.94, -109.62, -5.60, 1.17, 1.05, 4.35, repro,
2011-01-21,138.66, -109.92, -4.07, 1, 0.91, 3.75, repro,
2011-01-22,139.11, -110.52, -2.94, 1.01, 0.95, 3.83, repro,
2011-01-23,138.40, -110.84, -1.94, 1.24, 1.16, 4.66, repro,
2011-01-24,137.52, -110.79, -7.49, 1.2, 1.12, 4.53, repro,
2011-01-25,139.85, -110.56, -4.50, 1.12, 1.06, 4.24, repro,
2011-01-26,139.02, -110.52, -7.56, 1.11, 1.02, 4.13, repro,
2011-01-27,138.92, -110.10, -7.37, 0.99, 0.93, 3.73, repro,
2011-01-28,138.27, -110.31, -7.20, 1.04, 0.98, 3.9, repro,
2011-01-29,137.82, -110.41, -10.04, 1.1, 1.03, 4.15, repro,
2011-01-30,139.91, -110.94, -8.76, 1.37, 1.26, 5.14, repro,
2011-01-31,136.97, -110.62, -18.35, 1.17, 1.08, 4.38, repro,
2011-02-01,139.09, -111.07, -11.86, 1.12, 1.06, 4.27, repro,
2011-02-02,139.55, -110.94, -12.26, 1.12, 1.04, 4.24, repro,
2011-02-03,140.68, -110.76, -10.73, 1.05, 0.98, 3.97, repro,
2011-02-04,140.06, -111.38, -13.19, 1.06, 0.98, 3.98, repro,
2011-02-05,140.47, -111.37, -10.89, 1.22, 1.12, 4.58, repro,
2011-02-06,139.22, -112.50, -7.86, 1.11, 1.03, 4.22, repro,
2011-02-07,139.41, -111.77, -8.81, 1.03, 0.95, 3.9, repro,
2011-02-08,138.04, -112.40, -13.72, 1.26, 1.15, 4.72, repro,
2011-02-09,140.61, -111.70, -10.75, 1.08, 0.99, 4.06, repro,
2011-02-10,141.23, -112.15, -4.98, 1.03, 0.95, 3.87, repro,
2011-02-11,140.65, -111.97, -7.69, 0.96, 0.88, 3.65, repro,
2011-02-12,141.73, -111.52, -9.34, 0.98, 0.89, 3.69, repro,
2011-02-13,141.54, -111.92, -6.26, 0.98, 0.89, 3.69, repro,
2011-02-14,141.24, -114.25, -6.28, 1.88, 1.64, 6.99, repro,
2011-02-15,143.00, -112.72, -13.43, 1.26, 1.13, 4.59, repro,
2011-02-16,142.59, -112.58, -11.51, 1.47, 1.3, 5.46, repro,
2011-02-17,141.78, -112.57, -1.66, 1.23, 1.09, 4.57, repro,
2011-02-18,142.80, -112.26, -8.46, 1.33, 1.17, 4.94, repro,
2011-02-19,141.22, -113.83, -5.99, 1.76, 1.54, 6.59, repro,
2011-02-20,141.08, -113.70, -10.02, 1.29, 1.13, 4.73, repro,
2011-02-21,141.24, -112.24, -7.70, 1.14, 1.01, 4.23, repro,
2011-02-22,141.13, -113.41, -4.32, 1.12, 0.99, 4.15, repro,
2011-02-23,140.83, -113.37, -12.85, 1.1, 0.99, 4.06, repro,
2011-02-24,140.58, -112.65, -8.50, 1.07, 0.95, 3.95, repro,
2011-02-25,142.53, -112.49, -11.58, 1.32, 1.17, 4.89, repro,
2011-02-26,142.16, -113.99, -7.47, 1.31, 1.15, 4.83, repro,
2011-02-27,141.95, -112.58, -6.78, 1.18, 1.05, 4.33, repro,
2011-02-28,142.64, -112.59, -13.05, 1.09, 0.97, 4.03, repro,
2011-03-01,141.86, -113.58, -12.41, 1.13, 1.02, 4.23, repro,
2011-03-02,141.23, -114.68, -9.73, 1.64, 1.42, 6.12, repro,
2011-03-03,142.64, -114.00, -15.20, 1.28, 1.12, 4.7, repro,
2011-03-04,141.09, -114.19, -19.78, 1.15, 1.02, 4.27, repro,
2011-03-05,142.57, -114.08, -13.79, 1.11, 0.98, 4.13, repro,
2011-03-06,142.97, -114.52, -15.79, 1.35, 1.17, 4.97, repro,
2011-03-07,141.57, -115.28, -5.03, 1.33, 1.17, 4.97, repro,
2011-03-08,141.85, -114.47, -7.18, 1.09, 0.95, 3.99, repro,
2011-03-09,142.47, -114.08, -15.42, 1.16, 1.02, 4.33, repro,
2011-03-10,143.06, -114.94, -8.98, 1.14, 0.99, 4.21, repro,
2011-03-11,142.28, -114.98, -14.10, 1.27, 1.12, 4.77, repro,
2011-03-12,142.46, -114.56, -12.03, 1.19, 1.04, 4.4, repro,
2011-03-13,143.37, -115.71, -9.48, 1.32, 1.15, 4.84, repro,
2011-03-14,143.67, -115.77, -13.19, 1.28, 1.12, 4.72, repro,
2011-03-15,142.76, -116.19, -7.07, 1.63, 1.4, 5.99, repro,
2011-03-16,144.15, -115.44, -6.89, 1.41, 1.22, 5.16, repro,
2011-03-17,143.69, -115.25, -9.33, 1.35, 1.18, 4.97, repro,
2011-03-18,143.71, -115.41, -9.62, 1.18, 1.02, 4.32, repro,
2011-03-19,143.45, -115.27, -10.37, 1.77, 1.5, 6.39, repro,
2011-03-20,144.50, -115.60, -8.76, 1.31, 1.13, 4.75, repro,
2011-03-21,143.51, -115.30, -4.69, 1.42, 1.23, 5.18, repro,
2011-03-22,143.52, -115.21, -8.22, 1.23, 1.08, 4.48, repro,
2011-03-23,145.70, -114.82, -11.97, 1.62, 1.4, 5.96, repro,
2011-03-24,145.11, -115.05, -6.90, 1.39, 1.21, 5.13, repro,
2011-03-25,144.64, -115.46, -11.03, 1.3, 1.13, 4.74, repro,
2011-03-26,145.19, -115.03, -7.75, 1.19, 1.03, 4.33, repro,
2011-03-27,145.07, -116.01, -8.32, 1.13, 0.99, 4.14, repro,
2011-03-28,144.20, -115.74, -10.23, 1.16, 1.02, 4.31, repro,
2011-03-29,145.17, -115.96, -16.10, 1.32, 1.16, 4.9, repro,
2011-03-30,145.24, -114.59, -12.87, 1.32, 1.14, 4.86, repro,
2011-03-31,145.37, -115.11, -6.59, 1.15, 1.01, 4.27, repro,
2011-04-01,145.00, -115.18, -6.15, 1.15, 1, 4.25, repro,
2011-04-02,145.95, -115.14, -4.88, 1.26, 1.1, 4.64, repro,
2011-04-03,145.64, -116.46, -13.05, 1.24, 1.08, 4.6, repro,
2011-04-04,145.38, -115.74, -10.53, 1.17, 1.04, 4.41, repro,
2011-04-05,146.04, -115.47, -8.04, 1.19, 1.06, 4.46, repro,
2011-04-06,144.30, -116.10, -11.61, 1.58, 1.37, 5.87, repro,
2011-04-07,144.68, -116.73, -4.91, 1.31, 1.15, 4.86, repro,
2011-04-08,145.05, -117.59, -7.07, 1.32, 1.17, 4.93, repro,
2011-04-09,146.80, -116.40, -7.29, 1.15, 1.02, 4.25, repro,
2011-04-10,146.92, -116.32, -9.25, 1.12, 1, 4.19, repro,
2011-04-11,146.14, -115.95, -8.54, 1.18, 1.05, 4.39, repro,
2011-04-12,146.09, -115.90, -6.92, 1.14, 1.02, 4.22, repro,
2011-04-13,145.36, -115.95, -11.80, 1.22, 1.08, 4.53, repro,
2011-04-14,145.65, -116.64, -14.17, 1.16, 1.04, 4.35, repro,
2011-04-15,148.34, -117.34, -14.30, 1.06, 0.94, 3.93, repro,
2011-04-16,146.99, -115.51, -18.73, 1.12, 1, 4.2, repro,
2011-04-17,145.68, -117.10, -16.70, 1.25, 1.11, 4.62, repro,
2011-04-18,146.32, -117.94, -1.97, 1.27, 1.13, 4.78, repro,
2011-04-19,146.98, -117.21, -9.91, 1.1, 0.98, 4.13, repro,
2011-04-20,147.01, -118.26, -11.24, 1.3, 1.16, 4.87, repro,
2011-04-21,147.44, -117.02, -7.43, 1.27, 1.14, 4.8, repro,
2011-04-22,146.79, -117.86, -10.11, 1.24, 1.11, 4.64, repro,
2011-04-23,148.66, -118.61, -4.98, 1.26, 1.12, 4.73, repro,
2011-04-24,147.51, -117.59, -5.94, 1.24, 1.11, 4.6, repro,
2011-04-25,146.37, -117.98, -9.58, 1.34, 1.19, 5, repro,
2011-04-26,146.58, -118.33, -8.07, 1.35, 1.2, 5.05, repro,
2011-04-27,149.21, -118.25, -7.37, 1.11, 0.98, 4.12, repro,
2011-04-28,148.43, -118.50, -9.27, 1.17, 1.04, 4.37, repro,
2011-04-29,146.61, -118.43, -9.56, 1.21, 1.08, 4.56, repro,
2011-04-30,147.67, -118.18, -10.61, 1.07, 0.95, 3.98, repro,
2011-05-01,147.25, -118.41, -8.83, 1.05, 0.94, 3.92, repro,
2011-05-02,148.83, -118.12, -8.48, 1.05, 0.94, 3.9, repro,
2011-05-03,147.97, -118.62, -9.96, 1.09, 0.98, 4.07, repro,
2011-05-04,148.66, -118.43, -11.27, 1.07, 0.97, 3.97, repro,
2011-05-05,148.77, -119.17, -6.83, 1.08, 0.99, 4.11, repro,
2011-05-06,148.84, -119.52, -5.99, 1.14, 1.02, 4.28, repro,
2011-05-07,148.40, -120.51, -5.00, 1.24, 1.13, 4.74, repro,
2011-05-08,148.02, -119.07, -5.52, 1.56, 1.4, 5.89, repro,
2011-05-09,147.98, -118.26, -4.02, 1.09, 0.99, 4.13, repro,
2011-05-10,148.46, -119.15, -6.40, 1.17, 1.06, 4.43, repro,
2011-05-11,148.52, -119.30, -3.66, 1.07, 0.96, 3.99, repro,
2011-05-12,148.87, -119.27, -5.84, 1.04, 0.94, 3.91, repro,
2011-05-13,148.77, -119.49, -10.31, 1.1, 0.99, 4.12, repro,
2011-05-14,148.09, -120.18, -7.64, 1.28, 1.15, 4.83, repro,
2011-05-15,149.54, -119.89, -9.99, 1.42, 1.28, 5.28, repro,
2011-05-16,149.74, -120.12, -8.25, 1.15, 1.04, 4.36, repro,
2011-05-17,150.90, -120.09, -7.38, 1.36, 1.24, 5.13, repro,
2011-05-18,150.02, -118.29, -9.59, 1.41, 1.28, 5.35, repro,
2011-05-19,149.15, -120.39, -7.34, 1.17, 1.08, 4.44, repro,
2011-05-20,150.49, -120.09, -6.70, 1.18, 1.09, 4.49, repro,
2011-05-21,150.01, -119.74, -4.45, 1.32, 1.21, 5.04, repro,
2011-05-22,148.49, -120.18, -4.97, 1.37, 1.24, 5.2, repro,
2011-05-23,148.10, -119.69, -8.51, 1.48, 1.34, 5.5, repro,
2011-05-24,148.58, -120.58, -7.19, 1.18, 1.08, 4.49, repro,
2011-05-25,149.78, -120.75, -3.01, 1.25, 1.14, 4.8, repro,
2011-05-26,148.07, -121.37, -9.01, 1.57, 1.4, 5.94, repro,
2011-05-27,151.80, -120.20, -1.26, 1.07, 0.98, 4.09, repro,
2011-05-28,151.93, -121.52, -1.41, 1.25, 1.13, 4.73, repro,
2011-05-29,149.70, -121.34, -0.20, 1.26, 1.12, 4.71, repro,
2011-05-30,149.57, -120.50, -5.52, 1.15, 1.04, 4.34, repro,
2011-05-31,149.98, -120.97, -6.75, 1.18, 1.08, 4.47, repro,
2011-06-01,151.21, -120.55, -7.44, 1.37, 1.22, 5.12, repro,
2011-06-02,150.59, -121.59, -4.76, 1.23, 1.11, 4.64, repro,
2011-06-03,151.35, -121.15, -7.47, 1.14, 1.03, 4.33, repro,
2011-06-04,152.78, -120.26, -9.74, 1.43, 1.28, 5.42, repro,
2011-06-05,153.67, -120.11, -16.08, 1.51, 1.34, 5.72, repro,
2011-06-06,152.76, -121.21, -6.23, 1.4, 1.25, 5.26, repro,
2011-06-07,151.81, -121.43, -6.02, 1.07, 0.97, 4.01, repro,
2011-06-08,151.20, -121.97, -9.39, 1.15, 1.04, 4.3, repro,
2011-06-09,151.50, -121.80, -9.78, 1.09, 1, 4.13, repro,
2011-06-10,151.38, -122.34, -8.21, 1.18, 1.08, 4.46, repro,
2011-06-11,151.11, -121.65, -8.09, 1.26, 1.16, 4.83, repro,
2011-06-12,151.81, -122.59, -8.48, 1.23, 1.12, 4.65, repro,
2011-06-13,152.81, -122.12, -7.67, 1.23, 1.12, 4.68, repro,
2011-06-14,152.00, -121.33, -7.77, 1.2, 1.1, 4.54, repro,
2011-06-15,153.11, -121.58, -3.61, 1.13, 1.03, 4.28, repro,
2011-06-16,152.57, -122.14, -4.23, 1.26, 1.14, 4.79, repro,
2011-06-17,152.56, -122.59, -1.57, 1.26, 1.15, 4.81, repro,
2011-06-18,152.61, -123.24, -6.51, 1.14, 1.03, 4.34, repro,
2011-06-19,152.03, -123.66, -2.55, 1.37, 1.24, 5.18, repro,
2011-06-20,152.76, -122.97, -5.05, 1.14, 1.04, 4.33, repro,
2011-06-21,153.25, -123.88, -5.27, 1.15, 1.04, 4.41, repro,
2011-06-22,152.76, -123.34, -6.09, 1.18, 1.05, 4.45, repro,
2011-06-23,152.76, -124.01, -2.60, 1.33, 1.2, 4.98, repro,
2011-06-24,153.23, -123.55, -2.12, 1.09, 0.98, 4.13, repro,
2011-06-25,152.76, -123.18, -3.98, 1.16, 1.06, 4.35, repro,
2011-06-26,152.26, -123.70, -2.79, 1.08, 1, 4.07, repro,
2011-06-27,153.39, -123.59, -4.26, 1.06, 0.97, 4.02, repro,
2011-06-28,154.07, -123.73, 1.38, 1.09, 1.02, 4.21, repro,
2011-06-29,153.85, -123.80, -2.01, 1.46, 1.33, 5.53, repro,
2011-06-30,151.55, -123.98, -12.88, 1.34, 1.23, 5.05, repro,
2011-07-01,153.24, -124.21, -3.91, 1.25, 1.15, 4.72, repro,
2011-07-02,154.11, -124.86, -4.69, 1.17, 1.08, 4.42, repro,
